Tn,Th,Tc,Tr,Dn,D,M,C,N,mu1,mu2,H,Ig,Gb
0.03655189243745088,0.049039058449219415,0.09667221677918954,0.02697513990390573,0.06409701971452555,1.2306934514555931e-05,0.026445861283486048,0.04639653544166801,0.015465511813889336,0.497086875634664,0.5124304193051443,1.4712284071198034,3.8891598272831835,0.25489797930887403
0.026291804608838152,0.02811480373103102,0.0325080583558952,0.010914093108107904,0.04373002099060631,0.05946258057091786,0.02761225363848965,0.023820210330191684,0.0014583802242974502,0.7578172487010771,0.1789508606040914,0.6035944492298931,0.9384932374318653,0.5565627706628165
0.1378927270866226,0.21959975898339706,0.08593679814355867,0.06255729732190587,0.15266067561741087,0.261119180940447,0.15623834840084616,0.183440498729478,0.0,0.7511812370026056,0.7139030683650078,1.0302466527395675,0.49039860749661185,3.8691256914529553
0.15780093772882045,0.017129084057219305,0.06349534061445035,0.09716103353072131,0.6196553825100055,0.4682898292378432,0.10095879017994965,0.12166810990388145,0.0,0.41365757557191685,5.772000756262258,1.4630450238863344,0.0,2.5628882810126936
0.013631053683207215,0.052404898652218014,0.032691354574755645,0.03775754669708914,4.722745135429592e-05,0.009113282691729159,0.01554793241931775,0.026935258723990187,0.007026589232345267,0.4587075008446937,2.2979090175117323,1.1834538675585438,0.4083555612394745,0.3456624956357143
